case,method,label,seed,total_wirelength_mm,bbox_area_mm2,max_temp_C,src
syn4,ATPlace2.5D,syn4_wl44,1,107200.339282,1208.068918,97.080000,AT/50set.csv
syn4,ATPlace2.5D,syn4_wl45,1,112939.515498,1210.309413,94.730000,AT/50set.csv
syn4,ATPlace2.5D,syn4_wl46,1,92946.957958,1134.293799,96.160000,AT/50set.csv
syn4,ATPlace2.5D,syn4_wl47,1,92737.312374,1024.025200,96.330000,AT/50set.csv
syn4,ATPlace2.5D,syn4_wl48,1,108761.372014,1244.343065,94.950000,AT/50set.csv
syn4,ATPlace2.5D,syn4_wl49,1,114982.292892,1245.361244,93.280000,AT/50set.csv
syn4,RLPlanner,syn4,1,236056.085744,1374.121831,83.360000,RL/result.csv
syn4,RLPlanner,syn4,2,230002.334584,1396.321102,83.260000,RL/result.csv
syn4,RLPlanner,syn4,3,232496.014410,1359.383476,82.320000,RL/result.csv
syn4,RLPlanner,syn4,4,207675.516588,1384.261054,83.110000,RL/result.csv
syn4,RLPlanner,syn4,5,192173.196582,1368.703250,84.810000,RL/result.csv
syn4,MILP,syn4,1,86610.985000,994.068000,96.870000,ILP/result.csv
syn4,TW-FM,syn4_thermal0_wirelength0,121,196121.647152,1019.258346,88.330000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0_wirelength0p02,121,192122.851984,989.693272,89.050000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0_wirelength0p2,121,173254.151776,880.612926,91.550000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p01_wirelength0,121,194443.419358,1019.613614,88.330000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p01_wirelength0p02,121,192874.845624,985.203029,89.030000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p01_wirelength0p2,121,181073.526548,892.098505,91.340000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p01_wirelength50,121,233271.602648,1092.911974,94.570000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p03_wirelength0,121,194300.600056,1025.651232,88.350000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p03_wirelength0p02,121,193104.480560,998.348606,88.940000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p03_wirelength0p2,121,176682.400752,888.387949,91.320000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p1_wirelength0,121,193976.690840,995.867494,88.460000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p1_wirelength0p02,121,193645.500832,997.039772,88.920000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p1_wirelength0p2,121,178614.534328,907.886735,91.930000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p3_wirelength0,121,193530.904088,996.363894,88.560000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p3_wirelength0p02,121,190676.527064,985.426872,89.000000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal0p3_wirelength0p2,121,178561.059944,901.336929,91.950000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal100_wirelength0,121,233331.079484,1198.477557,86.070000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal100_wirelength0p02,121,222024.926312,1113.208417,87.700000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal100_wirelength0p2,121,150279.785460,1082.172361,90.850000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal10_wirelength0,121,252708.488200,1202.225580,84.180000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal10_wirelength0p02,121,227374.884460,1237.838278,85.720000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal10_wirelength0p2,121,161850.173376,954.963247,89.490000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal10_wirelength50,121,228404.443072,928.937014,90.460000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal1_wirelength0,121,194257.461176,1008.866679,88.580000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal1_wirelength0p02,121,190676.405412,964.796114,89.320000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal1_wirelength0p2,121,168799.864984,890.891114,91.080000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal1_wirelength50,121,249492.091080,972.988239,89.790000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal30_wirelength0,121,227245.853876,1191.522005,85.920000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal30_wirelength0p02,121,232107.113400,1133.496315,87.690000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal30_wirelength0p2,121,156296.535588,1157.740376,89.880000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal3_wirelength0,121,199793.775376,1033.125178,88.360000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal3_wirelength0p02,121,197340.946984,1044.267575,88.980000,result_seed121_7case.csv
syn4,TW-FM,syn4_thermal3_wirelength0p2,121,168803.875012,900.680649,90.890000,result_seed121_7case.csv
syn4,TW-FM,syn4_t0p01-w2,946615675,156136.857436,858.563381,94.730000,result_seed121_7case.csv
syn4,TW-FM,syn4_t0p01-w2,1486441653,178564.863192,827.386409,92.530000,result_seed121_7case.csv
syn4,TW-FM,syn4_t0p01-w50,1486441653,210774.905760,920.796282,88.920000,result_seed121_7case.csv
syn4,TW-FM,syn4_t0p1-w0,946615675,157285.858924,1091.780132,88.010000,result_seed121_7case.csv
syn4,TW-FM,syn4_t0p3-w0p2,946615675,158986.105804,887.378484,91.800000,result_seed121_7case.csv
syn4,TW-FM,syn4_t1-w50,946615675,219400.669246,979.451562,87.980000,result_seed121_7case.csv
syn4,TW-FM,syn4_t1-w50,1486441653,205959.474788,875.533199,91.740000,result_seed121_7case.csv
syn4,TW-FM,syn4_t10-w0,946615675,194803.494552,1270.477104,84.540000,result_seed121_7case.csv
syn4,TW-FM,syn4_t100-w0p02,946615675,181542.599196,1235.893764,85.610000,result_seed121_7case.csv
syn4,TW-FM,syn4_t100-w50,946615675,176622.700016,938.851121,89.990000,result_seed121_7case.csv
syn4,TW-FM,syn4_t100-w50,1056634028,203093.505500,832.437245,94.250000,result_seed121_7case.csv
syn4,TW-FM,syn4_t3-w2,946615675,153638.071368,917.798119,90.440000,result_seed121_7case.csv
syn4,TW-FM,syn4_t3-w2,1056634028,155606.792452,980.592769,93.250000,result_seed121_7case.csv
syn4,TW-FM,syn4_t3-w2,1486441653,181630.995544,893.708851,90.150000,result_seed121_7case.csv
syn4,TW-FM,syn4_t30-w0p02,946615675,202737.130608,1248.934139,85.460000,result_seed121_7case.csv
syn4,TW-FM,syn4_t30-w50,1056634028,159847.800352,900.502179,90.500000,result_seed121_7case.csv
syn4,TW-FM,syn4_t30-w50,1486441653,213124.286924,970.782084,90.550000,result_seed121_7case.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl00,1,83508.722136,1548.599895,75.830000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl01,1,84212.316472,1548.599895,75.650000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl02,1,83933.425336,1548.599895,75.390000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl03,1,85036.845824,1548.599895,75.520000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl04,1,81772.308936,1548.599895,75.380000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl05,1,79432.412488,1548.599895,75.890000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl06,1,80839.809784,1548.599895,75.720000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl07,1,78815.797690,1548.599895,75.840000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl08,1,72130.472664,1548.599895,75.830000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl09,1,76401.197804,1548.209639,74.980000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl10,1,63736.646788,1548.599895,74.770000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl11,1,53751.230906,1462.701323,75.330000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl12,1,48961.698138,1428.903094,75.370000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl13,1,56860.507670,1412.512833,75.730000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl14,1,57484.311246,1423.788916,76.480000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl15,1,55840.739886,1548.051992,75.210000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl16,1,50489.580750,1436.014135,77.030000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl17,1,47748.803668,1539.479617,74.960000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl18,1,46873.075068,1548.602846,76.650000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl19,1,50733.225622,1471.519225,75.600000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl20,1,44128.572172,1259.480906,78.620000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl21,1,50179.096636,1352.498916,78.310000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl22,1,45557.243316,1321.652785,77.220000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl23,1,43639.223936,1244.791301,78.910000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl24,1,42996.838956,1187.768123,78.400000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl25,1,44170.408468,1277.026757,79.060000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl26,1,42656.566576,1058.635926,79.830000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl27,1,45397.373448,1267.229404,78.840000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl28,1,40286.719036,1212.421085,79.110000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl29,1,43947.875616,1077.395537,79.480000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl30,1,45573.420474,1160.130161,78.860000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl31,1,43047.297756,1138.532125,79.110000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl32,1,43323.252866,1239.476285,79.050000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl33,1,39925.308546,1109.619834,79.930000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl34,1,46867.427130,1339.196123,79.430000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl35,1,42088.109966,1075.455142,78.740000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl36,1,39730.858090,1070.041309,80.590000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl37,1,40000.861198,1066.100033,79.560000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl38,1,42010.084514,1079.044631,80.630000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl39,1,46696.080324,1197.783630,80.000000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl40,1,42069.669422,1121.825084,79.880000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl41,1,38770.640848,1057.945765,80.510000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl42,1,41137.220726,1088.045392,80.180000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl43,1,44759.004290,1109.722077,79.500000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl44,1,46492.194084,1148.152295,79.060000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl45,1,44080.563316,1159.305870,78.900000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl46,1,54606.797862,1345.326595,78.920000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl47,1,44946.375026,1296.131081,79.290000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl48,1,45748.823836,1377.506125,80.370000,AT/50set.csv
xerox6_m,ATPlace2.5D,xerox6_m_wl49,1,41451.720118,1116.702652,79.190000,AT/50set.csv
xerox6_m,RLPlanner,xerox6_m,0,51925.345000,1346.814000,79.490000,RL/result.csv
xerox6_m,RLPlanner,xerox6_m,1,52358.410000,1517.227775,77.410000,RL/result.csv
xerox6_m,RLPlanner,xerox6_m,2,44251.700000,1084.694325,79.840000,RL/result.csv
xerox6_m,RLPlanner,xerox6_m,3,44332.035000,1084.679325,80.900000,RL/result.csv
xerox6_m,RLPlanner,xerox6_m,4,48150.615000,1397.925675,78.460000,RL/result.csv
xerox6_m,MILP,xerox6_m,1,34539.875000,1221.759000,79.200000,ILP/result.csv
xerox6_m,TW-FM,xerox6_m_t0-w0,946615675,80283.392048,1168.794536,79.200000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0-w0p02,946615675,81144.649052,1091.720320,79.960000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0-w0p2,946615675,58572.598948,1030.557572,81.080000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0-w2,946615675,48920.131926,1126.540240,80.620000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0-w50,946615675,62093.339370,1071.399701,78.460000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p01-w0,946615675,80099.756038,1176.139431,79.150000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p01-w0p02,946615675,80855.273726,1091.347337,79.930000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p01-w0p2,946615675,58970.240072,1043.941325,80.490000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p01-w2,946615675,44519.463372,1128.089243,79.820000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p01-w2,1486441653,40604.140214,993.597993,81.540000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p03-w0,946615675,80505.661528,1172.416055,79.130000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p03-w0p02,946615675,80391.026736,1092.469519,80.050000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p03-w0p2,946615675,58947.369780,1032.508781,81.050000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p03-w2,946615675,72461.994378,903.100139,80.680000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p1-w0,946615675,80757.868308,1182.130050,79.120000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p1-w0p02,946615675,81925.723922,1095.566714,79.830000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p1-w0p2,946615675,58576.588704,1034.765553,81.090000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p1-w2,946615675,41679.470022,1111.850992,79.660000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p3-w0,946615675,80950.701728,1210.453220,78.740000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p3-w0p02,946615675,82220.298542,1116.916844,79.540000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p3-w0p2,946615675,59103.925882,1049.320829,80.350000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t0p3-w2,946615675,53930.096214,981.140403,81.230000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t1-w0,946615675,75923.408764,1312.142270,77.950000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t1-w0p02,946615675,60989.393718,1290.245846,77.760000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t1-w0p2,946615675,59073.873942,1052.695014,80.400000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t1-w2,946615675,52312.068696,1064.286809,79.520000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t1-w50,946615675,84990.811994,1103.411454,81.830000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t10-w0,946615675,69166.062808,1435.196495,75.120000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t10-w0p02,946615675,66978.005346,1347.244937,75.640000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t10-w0p02,1056634028,86843.619410,1169.934426,77.230000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t10-w0p2,946615675,69408.053110,917.245718,81.170000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t10-w0p2,1486441653,56069.114420,995.683649,79.550000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t10-w2,946615675,62277.734032,948.610860,80.580000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t100-w0,946615675,65322.738572,1332.705886,76.450000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t100-w0,1056634028,85430.997840,1234.629128,76.940000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t100-w0p02,946615675,67995.419926,1343.201426,75.600000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t100-w0p2,946615675,57757.472954,1111.308717,78.590000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t100-w2,946615675,58570.187492,875.303706,81.500000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t100-w50,946615675,57658.885836,939.485525,81.590000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w0,946615675,65479.332422,1378.344734,76.450000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w0p02,946615675,62568.224118,1368.973913,76.490000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w0p2,946615675,59303.365812,1099.954113,81.250000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w0p2,1486441653,78078.739460,1019.270772,78.580000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w2,946615675,54794.957540,875.308881,80.720000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w50,946615675,119070.830810,1433.077554,75.630000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t3-w50,1056634028,41288.647344,994.567864,80.410000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t30-w0,946615675,65043.632634,1299.436335,76.410000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t30-w0p02,946615675,64408.713250,1335.491587,75.700000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t30-w0p2,946615675,71167.823986,958.694322,80.150000,result_seed3_4case.csv
xerox6_m,TW-FM,xerox6_m_t30-w2,946615675,51661.731194,1012.621452,81.270000,result_seed3_4case.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl00,1,167259.004742,2115.933853,76.220000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl01,1,166201.848064,2113.627950,75.900000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl02,1,150516.563692,2115.933853,76.210000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl03,1,153666.610244,2115.938084,75.930000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl04,1,150131.746252,2115.933853,76.110000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl05,1,119775.528056,2115.937992,76.220000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl06,1,64237.355482,1850.840771,78.910000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl07,1,123093.878748,2077.583578,76.350000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl08,1,109128.131574,1974.224783,76.800000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl09,1,102814.038144,1972.540700,76.550000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl10,1,75991.717056,2092.514284,77.760000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl11,1,107818.466472,1975.035476,76.290000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl12,1,101923.077304,1998.321462,76.230000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl13,1,109243.310632,2034.295271,76.180000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl14,1,70885.243214,1990.718637,77.500000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl15,1,78544.577694,2005.355597,77.400000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl16,1,97705.704094,2023.602947,76.270000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl17,1,92719.654264,1916.005586,76.410000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl18,1,104552.023254,1964.658294,76.560000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl19,1,98659.819966,1950.386069,76.660000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl20,1,91073.865376,1984.765447,79.090000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl21,1,70257.807456,1958.761670,79.690000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl22,1,65310.379948,1909.089300,78.760000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl23,1,65954.413342,1902.525376,78.670000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl24,1,68728.629330,1903.057051,79.900000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl25,1,62260.544464,1713.799668,79.590000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl26,1,63491.963348,1875.950729,79.630000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl27,1,77857.705322,1866.711470,79.310000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl28,1,73097.713026,1978.678390,80.630000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl29,1,80841.772392,1822.145631,79.980000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl30,1,73570.166890,2026.266498,80.590000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl31,1,71315.392644,2057.560761,79.390000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl32,1,88272.936260,1948.552442,79.170000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl33,1,69133.861634,1898.097096,80.160000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl34,1,72403.347828,1934.746240,79.520000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl35,1,69352.070652,1819.591955,79.460000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl36,1,67412.786716,1913.560424,79.770000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl37,1,75321.268024,1810.759412,81.560000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl38,1,71623.042994,2049.864902,80.010000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl39,1,84505.787832,1957.391578,79.040000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl40,1,72810.588764,2006.473381,80.450000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl41,1,64616.114516,1857.663336,79.490000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl42,1,69328.158200,1902.733787,80.180000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl43,1,64019.718882,1820.338365,80.280000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl44,1,71881.675192,1980.900784,80.320000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl45,1,71822.554094,2025.873478,80.080000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl46,1,65971.952314,1841.052708,79.790000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl47,1,65447.325082,1921.192724,78.760000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl48,1,80490.778928,1832.023606,79.870000,AT/50set.csv
xerox7_m,ATPlace2.5D,xerox7_m_wl49,1,68304.134520,1942.505720,79.810000,AT/50set.csv
xerox7_m,RLPlanner,xerox7_m,0,82169.960000,1823.704200,80.010000,RL/result.csv
xerox7_m,RLPlanner,xerox7_m,1,90534.985000,1931.787900,78.650000,RL/result.csv
xerox7_m,RLPlanner,xerox7_m,2,74142.255000,1492.856675,81.140000,RL/result.csv
xerox7_m,RLPlanner,xerox7_m,3,70620.165000,1680.543375,79.020000,RL/result.csv
xerox7_m,RLPlanner,xerox7_m,4,70205.720000,1593.117225,80.800000,RL/result.csv
xerox7_m,MILP,xerox7_m,1,49029.635000,1426.956650,82.260000,ILP/result.csv
xerox7_m,TW-FM,xerox7_m_t0-w0,946615675,137484.934178,1794.972878,77.820000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0-w0p02,946615675,123155.140684,1563.255988,80.330000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0-w0p2,946615675,90006.661890,1481.997647,82.530000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0-w2,946615675,90328.340820,1233.921440,81.000000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0-w50,946615675,115515.154274,1512.997909,79.520000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p01-w0,946615675,142328.980472,1788.586308,78.010000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p01-w0p02,946615675,122925.465488,1584.533545,80.260000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p01-w0p2,946615675,98252.729938,1397.724442,79.850000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p01-w0p2,1486441653,132262.066822,1377.932837,78.600000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p01-w2,946615675,86462.406592,1276.963006,82.940000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p03-w0,946615675,134151.426804,1733.232601,78.110000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p03-w0p02,946615675,123376.404362,1576.358712,80.270000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p03-w0p2,946615675,148137.944152,1277.693708,82.390000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p03-w2,946615675,85370.468008,1302.121899,81.170000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p1-w0,946615675,141098.818028,1823.731919,77.880000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p1-w0p02,946615675,123314.246378,1590.707682,80.180000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p1-w0p2,946615675,121466.902820,1466.681381,79.670000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p1-w2,946615675,129154.169886,1334.758044,81.990000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p3-w0,946615675,154490.336810,1804.988583,77.960000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p3-w0p02,946615675,121128.023314,1615.487003,80.050000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p3-w0p2,946615675,134370.015542,1569.569143,81.610000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p3-w2,946615675,81362.873864,1340.310750,82.890000,result_seed3_4case.csv
